# name: graph_traversal_scratch
# description: Traversal-local visited-state trace with repeated neighbor checks and fresh traversal resets.
# story: Visited-map scratch state for BFS/DFS-style traversals where reset cost matters.
# value_type: int
# peak_live_entries: 156
op,key,value_seed,expected_hit
find,8827,0,1
find,8844,0,1
find,8861,0,0
insert,8861,28861,0
find,8192,0,1
find,8844,0,1
find,8861,0,1
find,8878,0,0
insert,8878,28878,0
find,8209,0,1
find,8861,0,1
find,8878,0,1
find,8895,0,0
insert,8895,28895,0
find,8204,0,1
find,8878,0,1
find,8895,0,1
find,8912,0,0
insert,8912,28912,0
find,8199,0,1
find,8777,0,0
insert,8777,28777,0
find,8794,0,0
insert,8794,28794,0
find,8811,0,0
insert,8811,28811,0
find,8208,0,1
clear,0,0,0
find,12288,0,0
insert,12288,42288,0
find,12305,0,0
insert,12305,42305,0
find,12322,0,0
insert,12322,42322,0
find,12300,0,0
find,12289,0,0
insert,12289,42289,0
find,12306,0,0
insert,12306,42306,0
find,12323,0,0
insert,12323,42323,0
find,12301,0,0
find,12290,0,0
insert,12290,42290,0
find,12307,0,0
insert,12307,42307,0
find,12324,0,0
insert,12324,42324,0
find,12302,0,0
find,12291,0,0
insert,12291,42291,0
find,12308,0,0
insert,12308,42308,0
find,12325,0,0
insert,12325,42325,0
find,12303,0,0
find,12292,0,0
insert,12292,42292,0
find,12309,0,0
insert,12309,42309,0
find,12326,0,0
insert,12326,42326,0
find,12304,0,0
find,12293,0,0
insert,12293,42293,0
find,12310,0,0
insert,12310,42310,0
find,12327,0,0
insert,12327,42327,0
find,12305,0,1
find,12294,0,0
insert,12294,42294,0
find,12311,0,0
insert,12311,42311,0
find,12328,0,0
insert,12328,42328,0
find,12306,0,1
find,12295,0,0
insert,12295,42295,0
find,12312,0,0
insert,12312,42312,0
find,12329,0,0
insert,12329,42329,0
find,12307,0,1
find,12296,0,0
insert,12296,42296,0
find,12313,0,0
insert,12313,42313,0
find,12330,0,0
insert,12330,42330,0
find,12308,0,1
find,12297,0,0
insert,12297,42297,0
find,12314,0,0
insert,12314,42314,0
find,12331,0,0
insert,12331,42331,0
find,12309,0,1
find,12298,0,0
insert,12298,42298,0
find,12315,0,0
insert,12315,42315,0
find,12332,0,0
insert,12332,42332,0
find,12288,0,1
find,12299,0,0
insert,12299,42299,0
find,12316,0,0
insert,12316,42316,0
find,12333,0,0
insert,12333,42333,0
find,12289,0,1
find,12300,0,0
insert,12300,42300,0
find,12317,0,0
insert,12317,42317,0
find,12334,0,0
insert,12334,42334,0
find,12290,0,1
find,12301,0,0
insert,12301,42301,0
find,12318,0,0
insert,12318,42318,0
find,12335,0,0
insert,12335,42335,0
find,12291,0,1
find,12302,0,0
insert,12302,42302,0
find,12319,0,0
insert,12319,42319,0
find,12336,0,0
insert,12336,42336,0
find,12292,0,1
find,12303,0,0
insert,12303,42303,0
find,12320,0,0
insert,12320,42320,0
find,12337,0,0
insert,12337,42337,0
find,12293,0,1
find,12304,0,0
insert,12304,42304,0
find,12321,0,0
insert,12321,42321,0
find,12338,0,0
insert,12338,42338,0
find,12294,0,1
find,12305,0,1
find,12322,0,1
find,12339,0,0
insert,12339,42339,0
find,12295,0,1
find,12306,0,1
find,12323,0,1
find,12340,0,0
insert,12340,42340,0
find,12296,0,1
find,12307,0,1
find,12324,0,1
find,12341,0,0
insert,12341,42341,0
find,12297,0,1
find,12308,0,1
find,12325,0,1
find,12342,0,0
insert,12342,42342,0
find,12298,0,1
find,12309,0,1
find,12326,0,1
find,12343,0,0
insert,12343,42343,0
find,12299,0,1
find,12385,0,0
insert,12385,42385,0
find,12402,0,0
insert,12402,42402,0
find,12419,0,0
insert,12419,42419,0
find,12300,0,1
find,12402,0,1
find,12419,0,1
find,12436,0,0
insert,12436,42436,0
find,12295,0,1
find,12419,0,1
find,12436,0,1
find,12453,0,0
insert,12453,42453,0
find,12290,0,1
find,12386,0,0
insert,12386,42386,0
find,12403,0,0
insert,12403,42403,0
find,12420,0,0
insert,12420,42420,0
find,12301,0,1
find,12403,0,1
find,12420,0,1
find,12437,0,0
insert,12437,42437,0
find,12296,0,1
find,12420,0,1
find,12437,0,1
find,12454,0,0
insert,12454,42454,0
find,12291,0,1
find,12387,0,0
insert,12387,42387,0
find,12404,0,0
insert,12404,42404,0
find,12421,0,0
insert,12421,42421,0
find,12302,0,1
find,12404,0,1
find,12421,0,1
find,12438,0,0
insert,12438,42438,0
find,12297,0,1
find,12421,0,1
find,12438,0,1
find,12455,0,0
insert,12455,42455,0
find,12292,0,1
find,12388,0,0
insert,12388,42388,0
find,12405,0,0
insert,12405,42405,0
find,12422,0,0
insert,12422,42422,0
find,12303,0,1
find,12405,0,1
find,12422,0,1
find,12439,0,0
insert,12439,42439,0
find,12298,0,1
find,12422,0,1
find,12439,0,1
find,12456,0,0
insert,12456,42456,0
find,12293,0,1
find,12389,0,0
insert,12389,42389,0
find,12406,0,0
insert,12406,42406,0
find,12423,0,0
insert,12423,42423,0
find,12304,0,1
find,12406,0,1
find,12423,0,1
find,12440,0,0
insert,12440,42440,0
find,12299,0,1
find,12423,0,1
find,12440,0,1
find,12457,0,0
insert,12457,42457,0
find,12294,0,1
find,12390,0,0
insert,12390,42390,0
find,12407,0,0
insert,12407,42407,0
find,12424,0,0
insert,12424,42424,0
find,12305,0,1
find,12407,0,1
find,12424,0,1
find,12441,0,0
insert,12441,42441,0
find,12300,0,1
find,12424,0,1
find,12441,0,1
find,12458,0,0
insert,12458,42458,0
find,12295,0,1
find,12391,0,0
insert,12391,42391,0
find,12408,0,0
insert,12408,42408,0
find,12425,0,0
insert,12425,42425,0
find,12306,0,1
find,12408,0,1
find,12425,0,1
find,12442,0,0
insert,12442,42442,0
find,12301,0,1
find,12425,0,1
find,12442,0,1
find,12459,0,0
insert,12459,42459,0
find,12296,0,1
find,12392,0,0
insert,12392,42392,0
find,12409,0,0
insert,12409,42409,0
find,12426,0,0
insert,12426,42426,0
find,12307,0,1
find,12579,0,0
insert,12579,42579,0
find,12596,0,0
insert,12596,42596,0
find,12613,0,0
insert,12613,42613,0
find,12309,0,1
find,12596,0,1
find,12613,0,1
find,12630,0,0
insert,12630,42630,0
find,12304,0,1
find,12613,0,1
find,12630,0,1
find,12647,0,0
insert,12647,42647,0
find,12299,0,1
find,12630,0,1
find,12647,0,1
find,12664,0,0
insert,12664,42664,0
find,12294,0,1
find,12647,0,1
find,12664,0,1
find,12681,0,0
insert,12681,42681,0
find,12289,0,1
find,12580,0,0
insert,12580,42580,0
find,12597,0,0
insert,12597,42597,0
find,12614,0,0
insert,12614,42614,0
find,12288,0,1
find,12597,0,1
find,12614,0,1
find,12631,0,0
insert,12631,42631,0
find,12305,0,1
find,12614,0,1
find,12631,0,1
find,12648,0,0
insert,12648,42648,0
find,12300,0,1
find,12631,0,1
find,12648,0,1
find,12665,0,0
insert,12665,42665,0
find,12295,0,1
find,12648,0,1
find,12665,0,1
find,12682,0,0
insert,12682,42682,0
find,12290,0,1
find,12581,0,0
insert,12581,42581,0
find,12598,0,0
insert,12598,42598,0
find,12615,0,0
insert,12615,42615,0
find,12289,0,1
find,12598,0,1
find,12615,0,1
find,12632,0,0
insert,12632,42632,0
find,12306,0,1
find,12615,0,1
find,12632,0,1
find,12649,0,0
insert,12649,42649,0
find,12301,0,1
find,12632,0,1
find,12649,0,1
find,12666,0,0
insert,12666,42666,0
find,12296,0,1
find,12649,0,1
find,12666,0,1
find,12683,0,0
insert,12683,42683,0
find,12291,0,1
find,12582,0,0
insert,12582,42582,0
find,12599,0,0
insert,12599,42599,0
find,12616,0,0
insert,12616,42616,0
find,12290,0,1
find,12599,0,1
find,12616,0,1
find,12633,0,0
insert,12633,42633,0
find,12307,0,1
find,12616,0,1
find,12633,0,1
find,12650,0,0
insert,12650,42650,0
find,12302,0,1
find,12633,0,1
find,12650,0,1
find,12667,0,0
insert,12667,42667,0
find,12297,0,1
find,12650,0,1
find,12667,0,1
find,12684,0,0
insert,12684,42684,0
find,12292,0,1
find,12583,0,0
insert,12583,42583,0
find,12600,0,0
insert,12600,42600,0
find,12617,0,0
insert,12617,42617,0
find,12291,0,1
find,12600,0,1
find,12617,0,1
find,12634,0,0
insert,12634,42634,0
find,12308,0,1
find,12870,0,0
insert,12870,42870,0
find,12887,0,0
insert,12887,42887,0
find,12904,0,0
insert,12904,42904,0
find,12305,0,1
find,12887,0,1
find,12904,0,1
find,12921,0,0
insert,12921,42921,0
find,12300,0,1
find,12904,0,1
find,12921,0,1
find,12938,0,0
insert,12938,42938,0
find,12295,0,1
find,12921,0,1
find,12938,0,1
find,12955,0,0
insert,12955,42955,0
find,12290,0,1
find,12938,0,1
find,12955,0,1
find,12972,0,0
insert,12972,42972,0
find,12307,0,1
find,12955,0,1
find,12972,0,1
find,12989,0,0
insert,12989,42989,0
find,12302,0,1
find,12972,0,1
find,12989,0,1
find,13006,0,0
insert,13006,43006,0
find,12297,0,1
find,12871,0,0
insert,12871,42871,0
find,12888,0,0
insert,12888,42888,0
find,12905,0,0
insert,12905,42905,0
find,12306,0,1
find,12888,0,1
find,12905,0,1
find,12922,0,0
insert,12922,42922,0
find,12301,0,1
find,12905,0,1
find,12922,0,1
find,12939,0,0
insert,12939,42939,0
find,12296,0,1
find,12922,0,1
find,12939,0,1
find,12956,0,0
insert,12956,42956,0
find,12291,0,1
find,12939,0,1
find,12956,0,1
find,12973,0,0
insert,12973,42973,0
find,12308,0,1
find,12956,0,1
find,12973,0,1
find,12990,0,0
insert,12990,42990,0
find,12303,0,1
find,12973,0,1
find,12990,0,1
find,13007,0,0
insert,13007,43007,0
find,12298,0,1
find,12872,0,0
insert,12872,42872,0
find,12889,0,0
insert,12889,42889,0
find,12906,0,0
insert,12906,42906,0
find,12307,0,1
find,12889,0,1
find,12906,0,1
find,12923,0,0
insert,12923,42923,0
find,12302,0,1
find,12906,0,1
find,12923,0,1
find,12940,0,0
insert,12940,42940,0
find,12297,0,1
find,12923,0,1
find,12940,0,1
find,12957,0,0
insert,12957,42957,0
find,12292,0,1
find,12940,0,1
find,12957,0,1
find,12974,0,0
insert,12974,42974,0
find,12309,0,1
find,12957,0,1
find,12974,0,1
find,12991,0,0
insert,12991,42991,0
find,12304,0,1
find,12974,0,1
find,12991,0,1
find,13008,0,0
insert,13008,43008,0
find,12299,0,1
find,12873,0,0
insert,12873,42873,0
find,12890,0,0
insert,12890,42890,0
find,12907,0,0
insert,12907,42907,0
find,12308,0,1
clear,0,0,0
find,16384,0,0
insert,16384,56384,0
find,16401,0,0
insert,16401,56401,0
find,16418,0,0
insert,16418,56418,0
find,16400,0,0
find,16385,0,0
insert,16385,56385,0
find,16402,0,0
insert,16402,56402,0
find,16419,0,0
insert,16419,56419,0
find,16401,0,1
find,16386,0,0
insert,16386,56386,0
find,16403,0,0
insert,16403,56403,0
find,16420,0,0
insert,16420,56420,0
find,16402,0,1
find,16387,0,0
insert,16387,56387,0
find,16404,0,0
insert,16404,56404,0
find,16421,0,0
insert,16421,56421,0
find,16403,0,1
find,16388,0,0
insert,16388,56388,0
find,16405,0,0
insert,16405,56405,0
find,16422,0,0
insert,16422,56422,0
find,16404,0,1
find,16389,0,0
insert,16389,56389,0
find,16406,0,0
insert,16406,56406,0
find,16423,0,0
insert,16423,56423,0
find,16405,0,1
find,16390,0,0
insert,16390,56390,0
find,16407,0,0
insert,16407,56407,0
find,16424,0,0
insert,16424,56424,0
find,16384,0,1
find,16391,0,0
insert,16391,56391,0
find,16408,0,0
insert,16408,56408,0
find,16425,0,0
insert,16425,56425,0
find,16385,0,1
find,16392,0,0
insert,16392,56392,0
find,16409,0,0
insert,16409,56409,0
find,16426,0,0
insert,16426,56426,0
find,16386,0,1
find,16393,0,0
insert,16393,56393,0
find,16410,0,0
insert,16410,56410,0
find,16427,0,0
insert,16427,56427,0
find,16387,0,1
find,16394,0,0
insert,16394,56394,0
find,16411,0,0
insert,16411,56411,0
find,16428,0,0
insert,16428,56428,0
find,16388,0,1
find,16395,0,0
insert,16395,56395,0
find,16412,0,0
insert,16412,56412,0
find,16429,0,0
insert,16429,56429,0
find,16389,0,1
find,16396,0,0
insert,16396,56396,0
find,16413,0,0
insert,16413,56413,0
find,16430,0,0
insert,16430,56430,0
find,16390,0,1
find,16397,0,0
insert,16397,56397,0
find,16414,0,0
insert,16414,56414,0
find,16431,0,0
insert,16431,56431,0
find,16391,0,1
find,16398,0,0
insert,16398,56398,0
find,16415,0,0
insert,16415,56415,0
find,16432,0,0
insert,16432,56432,0
find,16392,0,1
find,16399,0,0
insert,16399,56399,0
find,16416,0,0
insert,16416,56416,0
find,16433,0,0
insert,16433,56433,0
find,16393,0,1
find,16400,0,0
insert,16400,56400,0
find,16417,0,0
insert,16417,56417,0
find,16434,0,0
insert,16434,56434,0
find,16394,0,1
find,16401,0,1
find,16418,0,1
find,16435,0,0
insert,16435,56435,0
find,16395,0,1
find,16402,0,1
find,16419,0,1
find,16436,0,0
insert,16436,56436,0
find,16396,0,1
find,16403,0,1
find,16420,0,1
find,16437,0,0
insert,16437,56437,0
find,16397,0,1
find,16404,0,1
find,16421,0,1
find,16438,0,0
insert,16438,56438,0
find,16398,0,1
find,16405,0,1
find,16422,0,1
find,16439,0,0
insert,16439,56439,0
find,16399,0,1
find,16481,0,0
insert,16481,56481,0
find,16498,0,0
insert,16498,56498,0
find,16515,0,0
insert,16515,56515,0
find,16400,0,1
find,16498,0,1
find,16515,0,1
find,16532,0,0
insert,16532,56532,0
find,16395,0,1
find,16515,0,1
find,16532,0,1
find,16549,0,0
insert,16549,56549,0
find,16390,0,1
find,16482,0,0
insert,16482,56482,0
find,16499,0,0
insert,16499,56499,0
find,16516,0,0
insert,16516,56516,0
find,16401,0,1
find,16499,0,1
find,16516,0,1
find,16533,0,0
insert,16533,56533,0
find,16396,0,1
find,16516,0,1
find,16533,0,1
find,16550,0,0
insert,16550,56550,0
find,16391,0,1
find,16483,0,0
insert,16483,56483,0
find,16500,0,0
insert,16500,56500,0
find,16517,0,0
insert,16517,56517,0
find,16402,0,1
find,16500,0,1
find,16517,0,1
find,16534,0,0
insert,16534,56534,0
find,16397,0,1
find,16517,0,1
find,16534,0,1
find,16551,0,0
insert,16551,56551,0
find,16392,0,1
find,16484,0,0
insert,16484,56484,0
find,16501,0,0
insert,16501,56501,0
find,16518,0,0
insert,16518,56518,0
find,16403,0,1
find,16501,0,1
find,16518,0,1
find,16535,0,0
insert,16535,56535,0
find,16398,0,1
find,16518,0,1
find,16535,0,1
find,16552,0,0
insert,16552,56552,0
find,16393,0,1
find,16485,0,0
insert,16485,56485,0
find,16502,0,0
insert,16502,56502,0
find,16519,0,0
insert,16519,56519,0
find,16404,0,1
find,16502,0,1
find,16519,0,1
find,16536,0,0
insert,16536,56536,0
find,16399,0,1
find,16519,0,1
find,16536,0,1
find,16553,0,0
insert,16553,56553,0
find,16394,0,1
find,16486,0,0
insert,16486,56486,0
find,16503,0,0
insert,16503,56503,0
find,16520,0,0
insert,16520,56520,0
find,16405,0,1
find,16503,0,1
find,16520,0,1
find,16537,0,0
insert,16537,56537,0
find,16400,0,1
find,16520,0,1
find,16537,0,1
find,16554,0,0
insert,16554,56554,0
find,16395,0,1
find,16487,0,0
insert,16487,56487,0
find,16504,0,0
insert,16504,56504,0
find,16521,0,0
insert,16521,56521,0
find,16384,0,1
find,16504,0,1
find,16521,0,1
find,16538,0,0
insert,16538,56538,0
find,16401,0,1
find,16521,0,1
find,16538,0,1
find,16555,0,0
insert,16555,56555,0
find,16396,0,1
find,16488,0,0
insert,16488,56488,0
find,16505,0,0
insert,16505,56505,0
find,16522,0,0
insert,16522,56522,0
find,16385,0,1
find,16675,0,0
insert,16675,56675,0
find,16692,0,0
insert,16692,56692,0
find,16709,0,0
insert,16709,56709,0
find,16387,0,1
find,16692,0,1
find,16709,0,1
find,16726,0,0
insert,16726,56726,0
find,16404,0,1
find,16709,0,1
find,16726,0,1
find,16743,0,0
insert,16743,56743,0
find,16399,0,1
find,16726,0,1
find,16743,0,1
find,16760,0,0
insert,16760,56760,0
find,16394,0,1
find,16743,0,1
find,16760,0,1
find,16777,0,0
insert,16777,56777,0
find,16389,0,1
find,16676,0,0
insert,16676,56676,0
find,16693,0,0
insert,16693,56693,0
find,16710,0,0
insert,16710,56710,0
find,16388,0,1
find,16693,0,1
find,16710,0,1
find,16727,0,0
insert,16727,56727,0
find,16405,0,1
find,16710,0,1
find,16727,0,1
find,16744,0,0
insert,16744,56744,0
find,16400,0,1
find,16727,0,1
find,16744,0,1
find,16761,0,0
insert,16761,56761,0
find,16395,0,1
find,16744,0,1
find,16761,0,1
find,16778,0,0
insert,16778,56778,0
find,16390,0,1
find,16677,0,0
insert,16677,56677,0
find,16694,0,0
insert,16694,56694,0
find,16711,0,0
insert,16711,56711,0
find,16389,0,1
find,16694,0,1
find,16711,0,1
find,16728,0,0
insert,16728,56728,0
find,16384,0,1
find,16711,0,1
find,16728,0,1
find,16745,0,0
insert,16745,56745,0
find,16401,0,1
find,16728,0,1
find,16745,0,1
find,16762,0,0
insert,16762,56762,0
find,16396,0,1
find,16745,0,1
find,16762,0,1
find,16779,0,0
insert,16779,56779,0
find,16391,0,1
find,16678,0,0
insert,16678,56678,0
find,16695,0,0
insert,16695,56695,0
find,16712,0,0
insert,16712,56712,0
find,16390,0,1
find,16695,0,1
find,16712,0,1
find,16729,0,0
insert,16729,56729,0
find,16385,0,1
find,16712,0,1
find,16729,0,1
find,16746,0,0
insert,16746,56746,0
find,16402,0,1
find,16729,0,1
find,16746,0,1
find,16763,0,0
insert,16763,56763,0
find,16397,0,1
find,16746,0,1
find,16763,0,1
find,16780,0,0
insert,16780,56780,0
find,16392,0,1
find,16679,0,0
insert,16679,56679,0
find,16696,0,0
insert,16696,56696,0
find,16713,0,0
insert,16713,56713,0
find,16391,0,1
find,16696,0,1
find,16713,0,1
find,16730,0,0
insert,16730,56730,0
find,16386,0,1
find,16966,0,0
insert,16966,56966,0
find,16983,0,0
insert,16983,56983,0
find,17000,0,0
insert,17000,57000,0
find,16405,0,1
find,16983,0,1
find,17000,0,1
find,17017,0,0
insert,17017,57017,0
find,16400,0,1
find,17000,0,1
find,17017,0,1
find,17034,0,0
insert,17034,57034,0
find,16395,0,1
find,17017,0,1
find,17034,0,1
find,17051,0,0
insert,17051,57051,0
find,16390,0,1
find,17034,0,1
find,17051,0,1
find,17068,0,0
insert,17068,57068,0
find,16385,0,1
find,17051,0,1
find,17068,0,1
find,17085,0,0
insert,17085,57085,0
find,16402,0,1
find,17068,0,1
find,17085,0,1
find,17102,0,0
insert,17102,57102,0
find,16397,0,1
find,16967,0,0
insert,16967,56967,0
find,16984,0,0
insert,16984,56984,0
find,17001,0,0
insert,17001,57001,0
find,16384,0,1
find,16984,0,1
find,17001,0,1
find,17018,0,0
insert,17018,57018,0
find,16401,0,1
find,17001,0,1
find,17018,0,1
find,17035,0,0
insert,17035,57035,0
find,16396,0,1
find,17018,0,1
find,17035,0,1
find,17052,0,0
insert,17052,57052,0
find,16391,0,1
find,17035,0,1
find,17052,0,1
find,17069,0,0
insert,17069,57069,0
find,16386,0,1
find,17052,0,1
find,17069,0,1
find,17086,0,0
insert,17086,57086,0
find,16403,0,1
find,17069,0,1
find,17086,0,1
find,17103,0,0
insert,17103,57103,0
find,16398,0,1
find,16968,0,0
insert,16968,56968,0
find,16985,0,0
insert,16985,56985,0
find,17002,0,0
insert,17002,57002,0
find,16385,0,1
find,16985,0,1
find,17002,0,1
find,17019,0,0
insert,17019,57019,0
find,16402,0,1
find,17002,0,1
find,17019,0,1
find,17036,0,0
insert,17036,57036,0
find,16397,0,1
find,17019,0,1
find,17036,0,1
find,17053,0,0
insert,17053,57053,0
find,16392,0,1
find,17036,0,1
find,17053,0,1
find,17070,0,0
insert,17070,57070,0
find,16387,0,1
find,17053,0,1
find,17070,0,1
find,17087,0,0
insert,17087,57087,0
find,16404,0,1
find,17070,0,1
find,17087,0,1
find,17104,0,0
insert,17104,57104,0
find,16399,0,1
find,16969,0,0
insert,16969,56969,0
find,16986,0,0
insert,16986,56986,0
find,17003,0,0
insert,17003,57003,0
find,16386,0,1
clear,0,0,0
find,20480,0,0
insert,20480,70480,0
find,20497,0,0
insert,20497,70497,0
find,20514,0,0
insert,20514,70514,0
find,20500,0,0
find,20481,0,0
insert,20481,70481,0
find,20498,0,0
insert,20498,70498,0
find,20515,0,0
insert,20515,70515,0
find,20501,0,0
find,20482,0,0
insert,20482,70482,0
find,20499,0,0
insert,20499,70499,0
find,20516,0,0
insert,20516,70516,0
find,20480,0,1
find,20483,0,0
insert,20483,70483,0
find,20500,0,0
insert,20500,70500,0
find,20517,0,0
insert,20517,70517,0
find,20481,0,1
find,20484,0,0
insert,20484,70484,0
find,20501,0,0
insert,20501,70501,0
find,20518,0,0
insert,20518,70518,0
find,20482,0,1
find,20485,0,0
insert,20485,70485,0
find,20502,0,0
insert,20502,70502,0
find,20519,0,0
insert,20519,70519,0
find,20483,0,1
find,20486,0,0
insert,20486,70486,0
find,20503,0,0
insert,20503,70503,0
find,20520,0,0
insert,20520,70520,0
find,20484,0,1
find,20487,0,0
insert,20487,70487,0
find,20504,0,0
insert,20504,70504,0
find,20521,0,0
insert,20521,70521,0
find,20485,0,1
find,20488,0,0
insert,20488,70488,0
find,20505,0,0
insert,20505,70505,0
find,20522,0,0
insert,20522,70522,0
find,20486,0,1
find,20489,0,0
insert,20489,70489,0
find,20506,0,0
insert,20506,70506,0
find,20523,0,0
insert,20523,70523,0
find,20487,0,1
find,20490,0,0
insert,20490,70490,0
find,20507,0,0
insert,20507,70507,0
find,20524,0,0
insert,20524,70524,0
find,20488,0,1
find,20491,0,0
insert,20491,70491,0
find,20508,0,0
insert,20508,70508,0
find,20525,0,0
insert,20525,70525,0
find,20489,0,1
find,20492,0,0
insert,20492,70492,0
find,20509,0,0
insert,20509,70509,0
find,20526,0,0
insert,20526,70526,0
find,20490,0,1
find,20493,0,0
insert,20493,70493,0
find,20510,0,0
insert,20510,70510,0
find,20527,0,0
insert,20527,70527,0
find,20491,0,1
find,20494,0,0
insert,20494,70494,0
find,20511,0,0
insert,20511,70511,0
find,20528,0,0
insert,20528,70528,0
find,20492,0,1
find,20495,0,0
insert,20495,70495,0
find,20512,0,0
insert,20512,70512,0
find,20529,0,0
insert,20529,70529,0
find,20493,0,1
find,20496,0,0
insert,20496,70496,0
find,20513,0,0
insert,20513,70513,0
find,20530,0,0
insert,20530,70530,0
find,20494,0,1
find,20497,0,1
find,20514,0,1
find,20531,0,0
insert,20531,70531,0
find,20495,0,1
find,20498,0,1
find,20515,0,1
find,20532,0,0
insert,20532,70532,0
find,20496,0,1
find,20499,0,1
find,20516,0,1
find,20533,0,0
insert,20533,70533,0
find,20497,0,1
find,20500,0,1
find,20517,0,1
find,20534,0,0
insert,20534,70534,0
find,20498,0,1
find,20501,0,1
find,20518,0,1
find,20535,0,0
insert,20535,70535,0
find,20499,0,1
find,20577,0,0
insert,20577,70577,0
find,20594,0,0
insert,20594,70594,0
find,20611,0,0
insert,20611,70611,0
find,20500,0,1
find,20594,0,1
find,20611,0,1
find,20628,0,0
insert,20628,70628,0
find,20495,0,1
find,20611,0,1
find,20628,0,1
find,20645,0,0
insert,20645,70645,0
find,20490,0,1
find,20578,0,0
insert,20578,70578,0
find,20595,0,0
insert,20595,70595,0
find,20612,0,0
insert,20612,70612,0
find,20501,0,1
find,20595,0,1
find,20612,0,1
find,20629,0,0
insert,20629,70629,0
find,20496,0,1
find,20612,0,1
find,20629,0,1
find,20646,0,0
insert,20646,70646,0
find,20491,0,1
find,20579,0,0
insert,20579,70579,0
find,20596,0,0
insert,20596,70596,0
find,20613,0,0
insert,20613,70613,0
find,20480,0,1
find,20596,0,1
find,20613,0,1
find,20630,0,0
insert,20630,70630,0
find,20497,0,1
find,20613,0,1
find,20630,0,1
find,20647,0,0
insert,20647,70647,0
find,20492,0,1
find,20580,0,0
insert,20580,70580,0
find,20597,0,0
insert,20597,70597,0
find,20614,0,0
insert,20614,70614,0
find,20481,0,1
find,20597,0,1
find,20614,0,1
find,20631,0,0
insert,20631,70631,0
find,20498,0,1
find,20614,0,1
find,20631,0,1
find,20648,0,0
insert,20648,70648,0
find,20493,0,1
find,20581,0,0
insert,20581,70581,0
find,20598,0,0
insert,20598,70598,0
find,20615,0,0
insert,20615,70615,0
find,20482,0,1
find,20598,0,1
find,20615,0,1
find,20632,0,0
insert,20632,70632,0
find,20499,0,1
find,20615,0,1
find,20632,0,1
find,20649,0,0
insert,20649,70649,0
find,20494,0,1
find,20582,0,0
insert,20582,70582,0
find,20599,0,0
insert,20599,70599,0
find,20616,0,0
insert,20616,70616,0
find,20483,0,1
find,20599,0,1
find,20616,0,1
find,20633,0,0
insert,20633,70633,0
find,20500,0,1
find,20616,0,1
find,20633,0,1
find,20650,0,0
insert,20650,70650,0
find,20495,0,1
find,20583,0,0
insert,20583,70583,0
find,20600,0,0
insert,20600,70600,0
find,20617,0,0
insert,20617,70617,0
find,20484,0,1
find,20600,0,1
find,20617,0,1
find,20634,0,0
insert,20634,70634,0
find,20501,0,1
find,20617,0,1
find,20634,0,1
find,20651,0,0
insert,20651,70651,0
find,20496,0,1
find,20584,0,0
insert,20584,70584,0
find,20601,0,0
insert,20601,70601,0
find,20618,0,0
insert,20618,70618,0
find,20485,0,1
find,20771,0,0
insert,20771,70771,0
find,20788,0,0
insert,20788,70788,0
find,20805,0,0
insert,20805,70805,0
find,20487,0,1
find,20788,0,1
find,20805,0,1
find,20822,0,0
insert,20822,70822,0
find,20482,0,1
find,20805,0,1
find,20822,0,1
find,20839,0,0
insert,20839,70839,0
find,20499,0,1
find,20822,0,1
find,20839,0,1
find,20856,0,0
insert,20856,70856,0
find,20494,0,1
find,20839,0,1
find,20856,0,1
find,20873,0,0
insert,20873,70873,0
find,20489,0,1
find,20772,0,0
insert,20772,70772,0
find,20789,0,0
insert,20789,70789,0
find,20806,0,0
insert,20806,70806,0
find,20488,0,1
find,20789,0,1
find,20806,0,1
find,20823,0,0
insert,20823,70823,0
find,20483,0,1
find,20806,0,1
find,20823,0,1
find,20840,0,0
insert,20840,70840,0
find,20500,0,1
find,20823,0,1
find,20840,0,1
find,20857,0,0
insert,20857,70857,0
find,20495,0,1
find,20840,0,1
find,20857,0,1
find,20874,0,0
insert,20874,70874,0
find,20490,0,1
find,20773,0,0
insert,20773,70773,0
find,20790,0,0
insert,20790,70790,0
find,20807,0,0
insert,20807,70807,0
find,20489,0,1
find,20790,0,1
find,20807,0,1
find,20824,0,0
insert,20824,70824,0
find,20484,0,1
find,20807,0,1
find,20824,0,1
find,20841,0,0
insert,20841,70841,0
find,20501,0,1
find,20824,0,1
find,20841,0,1
find,20858,0,0
insert,20858,70858,0
find,20496,0,1
find,20841,0,1
find,20858,0,1
find,20875,0,0
insert,20875,70875,0
find,20491,0,1
find,20774,0,0
insert,20774,70774,0
find,20791,0,0
insert,20791,70791,0
find,20808,0,0
insert,20808,70808,0
find,20490,0,1
find,20791,0,1
find,20808,0,1
find,20825,0,0
insert,20825,70825,0
find,20485,0,1
find,20808,0,1
find,20825,0,1
find,20842,0,0
insert,20842,70842,0
find,20480,0,1
find,20825,0,1
find,20842,0,1
find,20859,0,0
insert,20859,70859,0
find,20497,0,1
find,20842,0,1
find,20859,0,1
find,20876,0,0
insert,20876,70876,0
find,20492,0,1
find,20775,0,0
insert,20775,70775,0
find,20792,0,0
insert,20792,70792,0
find,20809,0,0
insert,20809,70809,0
find,20491,0,1
find,20792,0,1
find,20809,0,1
find,20826,0,0
insert,20826,70826,0
find,20486,0,1
find,21062,0,0
insert,21062,71062,0
find,21079,0,0
insert,21079,71079,0
find,21096,0,0
insert,21096,71096,0
